taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
Ovis aries,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,sheep,meat,,,,,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, grilled","LAMB,AUS,IMP,FRSH,RIB CHOP,FRENCHED,DNUDED,BN-IN,L&F,0"",GRLD",30.9,16.96,0,1.19,276,,,,,,,0,51.74,0,0,1156,0,,0,10,2.37,26,209,281,82,3.56,0.136,,0.009,14.1,13,4,4,0,0,0.35,0,0,0,0,0,0,,,,,,,,0,0.149,0.402,8.475,0.657,0.555,,1.55,,,,,,,,,0.321,1.262,1.287,2.205,2.356,0.747,0.316,1.149,0.965,1.384,1.843,0.808,1.758,2.536,4.125,1.631,1.309,1.098,,101,1.09,8.484,0,0,0,0.016,0.036,0.561,3.933,3.537,0.027,6.551,0.676,0.167,0.048,0.012,0.026,0.016,0.207,0,0.012,0.024,0,0.04,,,,,6.787,0.969,0.103,0.244,0,,0.851,,0.239,,,0.106,,0.001,,5.7,0.332,0,0,0,0,0.851,0.239,,0,0.167,,,,,,,
Ovis aries,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,sheep,meat,,,,,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted","LAMB,AUS,IMP,FRSH,TENDERLOIN,BNLESS,LN & FAT,1/8"" FAT,RSTD",30.87,7.02,0,1.48,187,,,,,,,0,62.38,0,0,781,0,,0,2,2.52,24,170,231,61,2.42,0.137,,0.007,9.7,6,2,2,0,0,0.77,0,0,0,0,0,0,,,,,,,,0,0.192,0.568,9.544,1.215,0.769,,2.65,,,,,,,,,0.321,1.261,1.285,2.204,2.355,0.746,0.316,1.148,0.965,1.383,1.841,0.807,1.757,2.534,4.122,1.63,1.308,1.097,,110,0.255,2.251,0,0,0,0.001,0.001,0.119,1.081,0.964,0.001,2.019,0.303,0.09,0.074,0.013,0,0,0.058,0,0,0.033,0,0.033,,,,,2.077,0.546,0.02,0.064,0,,0.199,,0.056,,,0.019,,0,,1.82,0.229,0,0,0,0,0.199,0.056,,0,0.09,,,,,,,
Ovis aries,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,sheep,meat,,,,,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, roasted","LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD",22.93,18.75,0,1.23,267,,,,,,,,57.07,,,1117,,,0,17,2.05,23,185,262,65,4.58,0.114,,0.022,25.8,0,0,0,,,,,,,,,,,,,,,,,0,0.09,0.25,6.62,0.71,0.13,21,2.56,,,,,0,21,21,,0.268,0.982,1.106,1.784,2.025,0.589,0.274,0.934,0.771,1.237,1.362,0.726,1.379,2.019,3.328,1.12,0.962,0.853,,91,,8.04,,,,0.05,0.08,0.72,4.07,2.55,,6.9,1.1,0.33,0.07,,,,0.55,,0,,,,,,,,7.68,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ovis aries,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,sheep,milk,,,,,"Milk, sheep, fluid","MILK,SHEEP,FLUID",5.98,7,5.36,0.96,108,,,,,,,,80.7,,,451,,,0,193,0.1,18,158,137,44,0.54,0.046,,0.018,1.7,147,44,44,,,,,,,,,,,,,,,,,4.2,0.065,0.355,0.417,0.407,0.06,7,0.71,,,,,0,7,7,,0.084,0.268,0.338,0.587,0.513,0.155,0.035,0.284,0.281,0.448,0.198,0.167,0.269,0.328,1.019,0.041,0.58,0.492,,27,,4.603,0.204,0.145,0.138,0.4,0.239,0.66,1.622,0.899,,1.558,0.181,0.127,0,,,,0.128,,,,,,,,,,1.724,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semicossyphus pulcher,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,sheephead,meat,,,,,"Fish, sheepshead, raw","SHEEPSHEAD,RAW",20.21,2.41,0,1.09,108,,,,,,,,77.97,,,452,,,0,21,0.46,32,313,404,71,0.39,0.031,,0.013,36.5,100,30,30,,,,,,,,,,,,,,,,,0,0.01,0.04,1.5,0.75,0.3,15,2,,,,,0,15,15,,0.226,0.886,0.931,1.643,1.856,0.598,0.217,0.789,0.682,1.041,1.21,0.595,1.222,2.07,3.017,0.97,0.715,0.825,,50,,0.609,,,,,,0.076,0.406,0.114,,0.458,0.044,0.006,0.106,0.123,,,0.201,0.027,0.069,0.138,,0.074,,,,,0.728,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lentinula edodes,,mushroom,fungi,,,,,,,,,,,,,,,,,,,,,,fresh,,shitake mushroom,fruit body,,,,,"Mushrooms, shiitake, raw","MUSHROOMS,SHIITAKE,RAW",2.24,0.49,6.79,0.73,34,,0,2.38,0,0,0,,89.74,,,141,2.38,0,2.5,2,0.41,20,112,304,9,1.03,0.142,,0.23,5.7,,,,,,,18,0.4,0,,,,,,,,,,,,0.015,0.217,3.877,1.5,0.293,13,,,,,,0,13,13,,0.011,0.134,0.111,0.189,0.134,0.033,0.022,0.111,0.078,0.145,0.156,0.056,0.167,0.301,0.68,0.145,0.1,0.145,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lentinula edodes,,mushroom,fungi,,,,,,,,,,,,,,,,,,,,,,dried,,shitake mushroom,fruit body,,,,,"Mushrooms, shiitake, dried","MUSHROOMS,SHIITAKE,DRIED",9.58,0.99,75.37,4.56,296,,,,,,,0,9.5,0,0,1238,2.21,,11.5,11,1.72,132,294,1534,13,7.66,5.165,,1.176,46.1,0,0,0,0,0,0,154,3.9,0,0,0,0,,,,,,,,3.5,0.3,1.27,14.1,21.879,0.965,163,0,201.7,,,0,0,163,163,,0.031,0.497,0.405,0.679,0.343,0.179,0.196,0.486,0.323,0.486,0.648,0.159,0.567,0.76,2.579,0.414,0.414,0.506,,0,0,0.225,0,0,0,0.021,0.012,0.02,0.122,0.051,,0.151,0.138,0.013,0,0,,,0.089,0,0,0,0.076,0,,0,20,0,0.317,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachysalambria curvirostris,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,shrimp,meat,,,,,"Crustaceans, shrimp, raw (not previously frozen)","CRUSTACEANS,SHRIMP,RAW (NOT PREVIOUSLY FROZEN)",20.1,0.51,0,1.23,85,,,,,,,,78.45,,,356,,,,64,0.52,35,214,264,119,1.34,0.391,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0.004,0.101,0,0,0,0,0,0.001,0.052,0.037,0.002,0.038,0.032,0.002,0.012,0.031,0.003,0,0.003,0,0.002,0.03,0,0.002,,,,,0.086,0.152,0.001,0.004,0,0.001,0.002,0,0.001,,,0,0,0.004,0.002,0.036,0.031,0,0,0,0.002,0.003,0.001,,0,0.002,0,0.002,,,,0.001,
Trachysalambria curvirostris,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,frozen,,shrimp,meat,,,,,"Crustaceans, shrimp, mixed species, raw (may have been previously frozen)","CRUSTACEANS,SHRIMP,MXD SP,RAW (MAYBE PREVIOUSLY FROZEN)",13.61,1.01,0.91,1.86,71,0,0,0,0,0,0,0,83.01,0,0,297,0,0,0,54,0.21,22,244,113,566,0.97,0.182,,0.029,29.6,180,54,54,0,0,1.32,2,,0.1,0,0,0,0,0.12,0.03,0,0,0,0,0,0.02,0.015,1.778,0.31,0.161,19,1.11,80.9,0.3,0,0.3,0,19,19,,0.155,0.54,0.627,1.165,1.297,0.397,0.162,0.593,0.515,0.637,1.342,0.3,0.842,1.517,2.39,0.801,0.626,0.555,,126,0.018,0.261,0,0,0,0,0.005,0.011,0.142,0.078,0.002,0.112,0.095,0.006,0.034,0.07,0,0,0.02,0,0.003,0.068,0,0.006,,,,,0.181,0.295,0.007,0.012,0.004,0.003,0.008,0,0.006,,,0,0,0.006,0.016,0.104,0.089,0,0,0.046,0.006,0.011,0.006,,0,0.006,0,0.006,,,,0.003,
Osmerus mordax,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,smelt,meat,,,,,"Fish, smelt, rainbow, raw","SMELT,RAINBOW,RAW",17.63,2.42,0,1.4,97,,,,,,,0,78.77,0,0,406,0,,0,60,0.9,30,230,290,60,1.65,0.139,,0.7,36.5,50,15,15,0,0,0.5,31,,0.8,0,0,0,,,,,,,,0,0.01,0.12,1.45,0.638,0.15,4,3.44,65,,,0.1,0,4,4,,0.197,0.773,0.812,1.433,1.619,0.522,0.189,0.688,0.595,0.908,1.055,0.519,1.066,1.805,2.632,0.846,0.623,0.719,,70,,0.452,0,0,0,0,0.002,0.078,0.328,0.041,,0.407,0.045,0.049,0.055,0.418,,,0.199,0.025,0.028,0.275,0.001,0.018,,,,,0.641,0.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osmerus mordax,,animal,animalia,,,,,,,,,,,,,,,,,,,,,alaska,dried,,smelt,meat,,,,,"Smelt, dried (Alaska Native)","SMELT,DRIED (ALASKA NATIVE)",56.19,17.9,0,8.25,386,0,0,0,0,0,0,0,16.92,0,0,1614,0,0,0,1600,5.4,89,1400,1000,420,6.7,0.148,,0.72,194,463,139,139,0,0,4.51,,,,0,0,0,0,0.08,0,0,0,0,0,,0.073,0.262,5.97,2.29,0.176,,19.1,,1.6,0,0,,,,,0.51,2.39,2.15,3.82,3.69,1.24,0.46,2.01,1.57,2.66,3.1,1.01,3.52,4.81,6.66,3.28,2.36,2.45,,249,,3.59,,,0,0,0.01,0.76,2.25,0.32,0,3.65,0.19,0.1,0.15,1.22,0,0.03,2.06,0.13,0.78,0.91,0.25,0.14,,,,,6.86,2.884,0.06,0.19,0,,,,,,,,0,0.02,,,,,,0.09,0.007,,,,0,,,,,,0.01,0.007,
Helix pomatia,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,snail,meat,,,,,"Mollusks, snail, raw","SNAIL,RAW",16.1,1.4,2,1.3,90,,,,,,,0,79.2,0,0,377,0,,0,10,3.5,250,272,382,70,1,0.4,,,27.4,100,30,30,0,0,5,0,,0,0,0,0,,,,,,,,0,0.01,0.12,1.4,,0.13,6,0.5,65,,,0.1,0,6,6,,,,,,,,,,,,,,,,,,,,,50,,0.361,0,0,0,0,0,0.056,0.249,0.051,,0.211,0.017,0,0,0,,,0.048,0.015,0,0.119,0,0.099,,,,,0.259,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lutjanus,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,snapper,meat,,,,,"Fish, snapper, mixed species, raw","SNAPPER,MIXED SPECIES,RAW",20.51,1.34,0,1.31,100,,,,,,,0,76.87,0,0,418,0,,0,32,0.18,32,198,417,64,0.36,0.028,,0.013,38.2,106,32,32,0,0,0.96,408,,10.2,0,0,0,,,,,,,,1.6,0.046,0.003,0.284,0.75,0.4,5,3,65,,,0.1,0,5,5,,0.23,0.899,0.945,1.667,1.883,0.607,0.22,0.801,0.692,1.056,1.227,0.604,1.24,2.1,3.061,0.984,0.725,0.837,,37,,0.285,0,0,0,0,0,0.036,0.162,0.081,,0.165,0.019,0.004,0.049,0.26,,,0.06,0.009,0.021,0.051,0,0.065,,,,,0.251,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oncorhynchus nerka,,animal,animalia,,,,,,,,,,,,,,,,,,,,,alaska,fresh,red,sockeye salmon,meat,,,,,"Fish, salmon, red, (sockeye), kippered (Alaska Native)","FISH,SALMON,RED,(SOCKEYE),KIPPERED (ALASKA NATIVE)",24.5,4.75,0,2.25,141,0,0,0,0,0,0,0,69.41,0,,589,0,0,0,54,0.49,31,280,400,460,0.75,0.148,,0.037,33.5,50,14,15,0,0,0.44,80,,,0,0,0,0,0,0,0,0,0,0,0,0.094,0.23,8.52,0.917,0.287,6,4.98,88.2,0,0,0,0,6,6,4.2,,,,,,,,,,,,,,,,,,,,68,,0.8,,,0,0,0,0.12,0.57,0.09,0,0.67,0.06,0.06,0.06,0.54,0,0,0.15,0.06,0.58,0.26,0.4,0.07,,,,,1.83,1.13,0.02,0,0,,,,,,,,0.03,0.01,,,,,,0,0.01,,,,0,,,,,,0,0,
Oncorhynchus nerka,,animal,animalia,,,,,,,,,,,,,,,,,,,,,alaska,fresh,,sockeye salmon,meat,,,,,"Fish, salmon, sockeye (red), raw (Alaska Native)","FISH,SALMON,SOCKEYE (RED),RAW (ALASKA NATIVE)",21.94,7.28,0,1.29,153,0,0,0,0,0,0,0,69.64,0,0,641,0,0,0,7,0.53,27,240,360,60,0.52,0.052,,0.014,29.9,193,58,58,0,0,1.25,,,,0,0,0,0.01,0.04,0,0,0,0,0,0,0.253,0.297,8.04,1.14,0.282,11,7.82,,,0,0.3,0,11,11,,0.31,0.99,0.97,1.52,1.76,0.78,0.31,0.82,0.66,1.12,1.12,0.5,1.35,2.79,3.03,0.94,0.65,0.84,,64,,1.007,,,0,0,0,0.17,0.67,0.13,0.007,0.88,0.07,0.07,0.08,0.63,0,0.01,0.2,0.07,0.61,0.33,0.45,0.1,,,,,2.2,1.37,0.02,0.01,0,,,,,,,,0.04,0.01,,,,,,0.01,0,,,,0,,,,,,0.01,0,
Oncorhynchus nerka,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,sockeye salmon,meat,,,,,"Fish, salmon, sockeye, raw","FISH,SALMON,SOCKEYE,RAW",22.25,4.69,0,1.26,131,0,0,0,0,0,0,0,72.54,0,0,549,0,0,0,9,0.43,30,257,367,78,0.46,0.064,,0.011,29.8,162,49,49,0,0,0.83,563,,14.1,0,0,0,0.01,0.16,0.19,0,0,0,0,0,0.132,0.207,8.507,1.07,0.731,6,4.69,94.6,0.3,0,0.1,0,6,6,,0.282,1.048,1.07,1.837,2.163,0.721,0.248,0.913,1.014,1.228,1.442,0.597,1.386,2.276,3.279,1.07,0.823,0.89,,51,0.019,0.814,0,0,0,0.001,0.002,0.126,0.549,0.104,0.005,0.709,0.16,0.048,0.017,0.471,0.001,0.003,0.137,0.054,0.376,0.251,0.314,0.079,,,,,1.371,1.115,0.015,0.011,0,0.006,0.008,0.001,0.005,,,0.004,0.014,0.016,0.132,0.701,0.151,0.314,0.002,0.013,0.014,0.014,0.005,,0,0.047,0.009,0.006,,0,,0.003,
Sorghum bicolor,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,sorghum,seed,,,flour,,"Sorghum flour, refined, unenriched","SORGHUM FLR,REFINED,UNENR",9.53,1.24,76.85,0.47,357,,0,0.34,0,0,0,,11.92,,,1492,,,1.9,6,0.97,31,87,145,1,0.47,0.009,,0.43,,,0,,,,,,,,,,,,,,,,,,0.6,0.09,0.005,1.329,0.184,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.303,,,,,,,0.269,0.025,0.003,0.376,0.475,,,,,,0.006,,0.003,,,,,,,,0.385,0.475,0.003,0.001,0.003,0.001,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,
Sorghum bicolor,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,sorghum,seed,,,flour,,"Sorghum flour, whole-grain","SORGHUM FLR,WHOLE-GRAIN",8.43,3.34,76.64,1.32,359,68,0.47,1.31,0.16,0,0,,10.26,,,1503,1.94,0,6.6,12,3.14,123,278,324,3,1.63,0.253,,1.258,12.2,0,0,0,,,0.5,,,,,,,0.02,1.9,0.03,0.11,0,0.04,0.01,0.8,0.329,0.061,4.496,0.539,0.325,25,,,0.2,0,6.4,0,25,25,,0.106,0.312,0.309,1.085,0.174,0.145,0.165,0.441,0.225,0.387,0.33,0.167,0.758,0.556,1.741,0.313,0.651,0.411,,,0.004,0.528,0.007,0,0,0.007,0.001,0.002,0.446,0.043,0.006,0.92,1.336,0.061,0.003,0,0.004,0.002,0.011,0,0.009,0.001,0,0,,,,,0.943,1.403,0.002,0.003,0.007,0.001,0.001,0,0.002,,,0.002,0,0,0.01,0.919,1.331,0,0,0.001,0,0.002,0.002,,0,0.061,0,0,,,,0.002,
Sorghum bicolor,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,sorghum,seed,,,syrup,,"Syrups, sorghum","SYRUPS,SORGHUM",0,0,74.9,2.4,290,,,,,,,0,22.7,0,0,1213,74.9,,0,150,3.8,100,56,1000,8,0.41,0.13,,1.53,1.7,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,0,0.1,0.155,0.1,0.804,0.67,0,0,13.3,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorghum bicolor,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,sorghum,seed,,,,,Sorghum grain,SORGHUM GRAIN,10.62,3.46,72.09,1.43,329,,,,,,,,12.4,,,1377,2.53,,6.7,13,3.36,165,289,363,2,1.67,0.284,,1.605,12.2,0,0,0,,,0.5,0,,,,,,,,,,,,,0,0.332,0.096,3.688,0.367,0.443,20,0,,,,,0,20,20,,0.124,0.346,0.433,1.491,0.229,0.169,0.127,0.546,0.321,0.561,0.355,0.246,1.033,0.743,2.439,0.346,0.852,0.462,,0,0.005,0.61,,,,,0.001,0.002,0.543,0.052,,1.101,1.493,0.065,,,0.004,,0.016,,0.011,,,,,,,,1.131,1.558,0.001,0.002,0.008,0.002,,,,,,,0.003,,,,,,,,,0.005,,,,,,,,,,,
Prunus cerasus,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,sour cherry,fruit,,,,,"Cherries, sour, red, raw","CHERRIES,SOUR,RED,RAW",1,0.3,12.18,0.4,50,,0.8,4.18,3.51,0,0,0,86.13,0,0,209,8.49,0,1.6,16,0.32,9,15,173,3,0.1,0.104,,0.112,0,1283,0,64,770,0,0.07,0,,,0,0,85,,,,,,,,10,0.03,0.04,0.4,0.143,0.044,8,0,6.1,,,2.1,0,8,8,,,,,,,,,,,,,,,,,,,,,0,0,0.068,0,0,0,0,0,0.002,0.048,0.016,,0.081,0.046,0.044,0,0,,,0.001,0,0,0,0,0,,,,,0.082,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rumex cripus,,plant,plantae,,,,,,,,,,,,,,,,,,,,,alaska,fresh,,sourdock,leaf,,,,,"Sourdock, young leaves (Alaska Native)","SOURDOCK,YOUNG LEAVES (ALASKA NATIVE)",2.3,0.7,6.5,0.8,42,,,,,,,,89.7,,,174,,,,2,0.8,,55,,,,,,,,11900,,,,,,,,,,,,,,,,,,,68,0.09,0.54,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annona muricata,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,soursop,fruit,,,,,"Soursop, raw","SOURSOP,RAW",1,0.3,16.84,0.7,66,,,,,,,0,81.16,0,0,276,13.54,,3.3,14,0.6,21,27,278,14,0.1,0.086,,,0.6,2,0,0,1,0,0.08,0,,,0,0,0,,,,,,,,20.6,0.07,0.05,0.9,0.253,0.059,14,0,7.6,,,0.4,0,14,14,,0.011,,,,0.06,0.007,,,,,,,,,,,,,,0,0,0.051,0,0,0,0,0,0,0.04,0.011,,0.085,0.069,0,0,0,,,0.004,0,0,0,0,0,,,,,0.09,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycine max,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,soy,seed,,,oil,,"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening","OIL,INDUS,SOY (PART HYDROG) & CTTNSD,TORTILLA SHORTENING",0,100,0,0,884,,,,,,,0,0,0,0,3699,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12.1,0,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0.2,,,24.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,30.809,25.883,0,0,0,0,0.037,0.17,13.017,11.77,0.354,59.02,9.61,0.162,0,0,0.365,,0.076,0,0.037,0,0,0,152,,,,59.133,10.305,0.037,0.133,,,27.285,,,2.991,,,,,0.076,31.734,6.619,,,,,27.285,3.524,,,0.162,,,,0.533,,,
Glycine max,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,soy,seed,,,oil,,"Oil, industrial, soy ( partially hydrogenated), all purpose","OIL,INDUSTRIAL,SOY ( PART HYDROGENATED),ALLPURP",0,100,0,0,884,,,,,,,0,0,0,0,3699,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,8.1,0,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0.2,,,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,34.162,24.75,0,0,0,0,0,0.104,11.178,12.589,0.354,61.125,8.591,0.209,0,0,0.365,,0.085,0,0.037,0,0,0,132,,,,61.248,9.295,0.037,0.124,,,29.638,,,4.029,,,,,0.085,31.487,4.562,,,,,29.638,4.524,,,0.209,,,,0.495,,,
Glycine max,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,soy,seed,,,oil,,"Oil, industrial, soy (partially hydrogenated ) and soy (winterized), pourable clear fry","OIL,INDUSTRIAL,SOY (PART HYDR ) & SOY,POURABLE FRY",0,100,0,0,884,,,,,,,0,0,0,0,3699,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,8.1,,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0.2,,,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.755,15.341,0,0,0,0,0,0.094,10.154,4.346,0.325,34.535,40.953,3.837,0,0,0.336,,0.095,0,0,0,0,0,132,,,,34.63,45.228,0,0.086,,,8.308,,,2.01,,,,,0.095,26.228,38.944,,,,,8.308,2.447,,,3.837,,,,0.438,,,
Glycine max,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,soy,seed,,,oil,,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor","OIL,INDUSTRIAL,SOY (PART HYDR),FOR NON-DAIRY BUTTER FLAVOR",0,100,0,0,884,,,,,,,0,0,0,0,3699,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,8.1,0,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0.2,,,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12.927,18.101,0,0,0,0,0,0.075,10.97,6.156,0.402,39.928,34.563,1.733,0,0,0.403,,0.104,0,0.23,0,0,0,132,,,,40.262,36.847,0,0.095,,,9.603,,,2.771,,,,,0.104,30.324,31.791,,,,,9.603,3.324,,,1.733,,,,0.552,,,
Glycine max,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,soy,seed,,,oil,,"Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables","OIL,INDUSTRIAL,SOY (PART HYDR),FOR POPCORN & FLAVORING VEG",0,100,0,0,884,,,,,,,0,0,0,0,3699,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,8.1,,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0.2,,,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13.555,17.683,0,0,0,0,0,0.094,10.543,6.175,0.364,41.633,33.02,1.942,0,0,0.365,,0.095,0,0.201,0,0,0,132,,,,41.929,35.638,0.037,0.105,,,10.013,,,2.867,,,,,0.095,31.62,30.153,,,,,10.013,3.543,,,1.942,,,,0.676,,,
Glycine max,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,soy,seed,,,oil,,"Oil, industrial, soy (partially hydrogenated ), palm, principal uses icings and fillings","OIL,INDUSTRIAL,SOY (PARTHYDR ),PALM, ICINGS & FILLINGS",0,100,0,0,884,,,,,,,0,0,0,0,3699,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,8.1,,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0.2,,,24.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,31.228,28.421,0,0,0,0,0.056,0.254,15.833,11.503,0.354,59.477,6.61,0,0,0,0.279,,0.104,0,0.134,0,0,0,132,,,,59.715,7.095,0.037,0.105,,,28.343,,,2.4,,,,,0.104,31.134,4.21,,,,,28.343,2.886,,,0,,,,0.486,,,
