taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"norway, the north sea",,,mackerel,,,,,"fish & shellfish, makrell, finfish, oct 2007","Mackerel, wild, raw [Makrell]","MACKEREL, WILD, RAW",17.0,,,1.0,,,,,,,,,55.0,,,1214.0,,,,15.0,0.8,24.0,194.0,367.0,43.0,0.62,0.08,,,60.0,,,,,,0.42,,,5.4,,,,,,,,,,,,,0.28,8.3,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,9.09,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"norway, outside the coast of tromsø",,,greenland halibut,,,,,"fish & shellfish, blåkveite, finfish, aug 2006","Greenland halibut, wild, raw [Blåkveite]","GREENLAND HALIBUT, WILD, RAW",14.0,,,1.0,,,,,,,,,77.0,,,645.0,,,,5.5,0.1,20.0,158.0,352.0,86.0,0.3,0.02,,,60.0,,,,,,3.3,,,9.1,,,,,,,,,,,,,0.06,1.1,,,4.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"norway, the norwegian sea",,,atlantic halibut,,,,,"fish & shellfish, kveite, finfish, sep-oct 2007, jan 2008","Atlantic halibut, wild, raw [Kveite]","ATLANTIC HALIBUT, WILD, RAW",17.0,,,1.0,,,,,,,,,71.0,,,515.0,,,,4.3,0.18,21.0,204.0,431.0,63.0,0.42,0.03,,,60.0,,,,,,1.8,,,9.7,,,,,,,,,,,,,0.05,4.7,,,3.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,arctic char,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Arctic char, wild, flesh, raw","ARCTIC CHAR, WILD, FLESH, RAW",18.25,,,,,,,,,,,,78.53999999999999,,,42.2,,,,11.73,,30.85,2203.5,30920.3,563.4,0.04,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,cod,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Cod, wild, flesh, raw","COD, WILD, FLESH, RAW",,,,,,,,,,,,,77.0,,,,,,,43.0,0.25,26.0,166.0,404.0,89.0,0.37,0.05,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,grayling,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Grayling, wild, flesh, raw","GRAYLING, WILD, FLESH, RAW",20.119999999999997,,,,,,,,,,,,77.13,,,40.6,,,,311.8,1.1800000000000002,638.8,,,,0.06999999999999999,,,,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,loche,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Loche, wild, eggs, raw","LOCHE, WILD, EGGS, RAW",18.04,,,,,,,,,,,,67.51,,,81.7,,,,8.11,,16.2,2703.6,29114.9,58.67999999999999,0.24,,,,704.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,loche,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Loche, wild, flesh, raw","LOCHE, WILD, FLESH, RAW",17.18,,,,,,,,,,,,81.13,,,32.0,,,,8.790000000000001,,,,,,0.06999999999999999,,,0.002,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,loche,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Loche, wild, liver, raw","LOCHE, WILD, LIVER, RAW",10.2,,,,,,,,,,,,53.79,,,121.2,,,,4.11,2.08,17.11,2292.9,31.9,471.1,0.16,,,,401.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,pike,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Pike, wild, flesh, raw","PIKE, WILD, FLESH, RAW",20.119999999999997,,,,,,,,,,,,78.15,,,37.1,,,,191.6,,28.2,,,,0.04,,,,502.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,salmon,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Salmon, wild, eggs, raw","SALMON, WILD, EGGS, RAW",27.130000000000003,,,,,,,,,,,,58.17999999999999,,,89.3,,,,402.0,,53.279999999999994,,,,0.2,,,,802.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,salmon,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Salmon, wild, flesh, raw","SALMON, WILD, FLESH, RAW",19.19,,,,,,,,,,,,75.52000000000001,,,52.3,,,,6.4,,747.9,,,,0.05,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,trout,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Trout, wild, flesh, raw","TROUT, WILD, FLESH, RAW",19.46,,,,,,,,,,,,75.7,,,47.4,,,,387.1,,26.580000000000002,2406.8,27319.9,502.3,0.04,,,,301.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, canadian arctic, yukon and inuit communities residing in northwest territories, nunavut and labrador",,,whitefish,,,,,"fish & shellfish, finfish, 2 seasons (highest & lowest months of harvesting cycle in yukon first nations (1995) & inuit (1998-1999) communities)","Whitefish, wild, flesh, raw","WHITEFISH, WILD, FLESH, RAW",20.52,,,,,,,,,,,,74.55,,,50.6,,,,262.2,,32.82,2422.5,51411.1,451.1,0.06,,,,201.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, arctic circle, northwest territories, broughton island (qikiqtarjuak)",,,arctic char,,,,,"fish & shellfish, finfish, 1985 to 1988","Arctic Char, wild, meat, raw","ARCTIC CHAR, WILD, MEAT, RAW",21.0,,,1.17,118.0,,,,,,,,76.0,,,494.0,,,,7.0,0.7,29.0,313.0,,66.0,0.6,0.1,,0.01,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, arctic circle, northwest territories, broughton island (qikiqtarjuak)",,,arctic char,,,,,"fish & shellfish, finfish, 1985 to 1988","Arctic Char, wild, meat/skin, raw","ARCTIC CHAR, WILD, MEAT/SKIN, RAW",2.2,,,0.182,13.0,,,,,,,,74.14,,,54.5,,,,14.969999999999999,,23.19,2501.0,,501.6,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, arctic circle, northwest territories, broughton island (qikiqtarjuak)",,,arctic char,,,,,"fish & shellfish, finfish, 1985 to 1988","Arctic Char, wild, skin, raw","ARCTIC CHAR, WILD, SKIN, RAW",42.0,,,1.46,349.0,,,,,,,,43.0,,,1461.0,,,,268.0,4.8,26.0,403.0,,97.0,2.5,1.1,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, arctic circle, northwest territories, broughton island (qikiqtarjuak)",,,sculpin,,,,,"fish & shellfish, finfish, 1985 to 1988","Sculpin, wild, whole/no skin, raw","SCULPIN, WILD, WHOLE/NO SKIN, RAW",18.0,,,3.11,92.0,,,,,,,,78.0,,,386.0,,,,429.0,0.5,26.0,415.0,,83.0,0.9,,,0.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, arctic circle, northwest territories, broughton island (qikiqtarjuak)",,,mussels,,,,,"fish & shellfish, molluscs, 1985 to 1988","Mussels, wild, meat, raw","MUSSELS, WILD, MEAT, RAW",,,,,,,,,,,,,88.0,,,,,,,85.0,15.0,58.0,84.0,,325.0,1.0,0.1,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, arctic circle, northwest territories, broughton island (qikiqtarjuak)",,,clams,,,,,"fish & shellfish, molluscs, 1985 to 1988","Clams, wild, meat, raw","CLAMS, WILD, MEAT, RAW",,,,,,,,,,,,,74.0,,,,,,,172.0,2.5,107.0,202.0,,858.0,3.9,0.4,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope) and k áhbamit úé (colville lake)",,,cisco,,,,,"fish & shellfish, finfish, 1988 to 1990","Cisco, wild, meat, raw","CISCO, WILD, MEAT, RAW",18.04,,,,11.2,,,,,,,,76.07000000000001,,,47.0,,,,30.93,1.03,23.09,2001.1,3502.2,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope) and k áhbamit úé (colville lake)",,,inconnu,,,,,"fish & shellfish, finfish, 1988 to 1990","Inconnu, wild, meat, raw","INCONNU, WILD, MEAT, RAW",19.16,,,,14.4,,,,,,,,73.06,,,60.4,,,,10.370000000000001,,33.44,2501.2,5007.6,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope).",,,loche,,,,,"fish & shellfish, finfish, 1988 to 1990","Loche, wild, meat, raw","LOCHE, WILD, MEAT, RAW",18.1,,,,8.1,,,,,,,,81.11,,,33.7,,,,403.0,,20.32,1902.8,3203.3,701.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope).",,,loche,,,,,"fish & shellfish, finfish, 1988 to 1990","Loche, wild, liver, raw","LOCHE, WILD, LIVER, RAW",8.16,,,1.0699999999999998,45.1,,,,,,,,51.8,,,188.6,,,,10.91,2.07,9.16,1502.7,1803.7,702.1,2.13,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope) and k áhbamit úé (colville lake)",,,loche,,,,,"fish & shellfish, finfish, 1988 to 1990","Loche, wild, skin, raw","LOCHE, WILD, SKIN, RAW",24.0,,,1.35,111.0,,,,,,,,75.0,,,466.0,,,,212.0,0.8,22.0,267.0,283.0,101.0,1.8,0.09,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope).",,,pike,,,,,"fish & shellfish, finfish, 1988 to 1990","Pike, wild, meat, raw","PIKE, WILD, MEAT, RAW",19.119999999999997,,,,8.7,,,,,,,,79.11,,,36.5,,,,603.4,,28.310000000000002,2202.2,4004.0,30.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, community of k áhbamit úé (colville lake)",,,trout,,,,,"fish & shellfish, finfish, 1988 to 1990","Trout, wild, meat, raw","TROUT, WILD, MEAT, RAW",21.04,,,,12.6,,,,,,,,75.06,,,52.8,,,,7.17,,27.01,231.4,4402.0,45.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, community of k áhbamit úé (colville lake).",,,whitefish,,,,,"fish & shellfish, finfish, 1988 to 1990","Whitefish, wild, meat, raw","WHITEFISH, WILD, MEAT, RAW",18.130000000000003,,,,10.9,,,,,,,,76.21000000000001,,,45.6,,,,404.0,,25.31,2401.9,4006.0,401.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope) and k áhbamit úé (colville lake)",,,whitefish,,,,,"fish & shellfish, finfish, 1988 to 1990","Whitefish, wild, eggs, raw","WHITEFISH, WILD, EGGS, RAW",22.16,,,,21.4,,,,,,,,60.32000000000001,,,89.6,,,,40.79,3.16,34.31,3404.0,2003.0,1001.9,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope) and k áhbamit úé (colville lake)",,,whitefish,,,,,"fish & shellfish, finfish, 1988 to 1990","Whitefish, wild, esophagus, raw","WHITEFISH, WILD, ESOPHAGUS, RAW",15.0,,,0.77,100.0,,,,,,,,80.0,,,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, western canadian arctic, communities of k ásho t ine (fort good hope) and k áhbamit úé (colville lake)",,,whitefish,,,,,"fish & shellfish, finfish, 1988 to 1990","Whitefish, crookedback, wild, meat, raw","WHITEFISH, CROOKEDBACK, WILD, MEAT, RAW",18.0,,,1.14,84.0,,,,,,,,80.0,,,351.0,,,,9.4,0.5,21.0,200.0,369.0,72.0,0.8,0.03,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,cisco,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Cisco, wild, meat, raw","CISCO, WILD, MEAT, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,inconnu,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Inconnu, wild, meat, raw","INCONNU, WILD, MEAT, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,loche,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Loche, wild, meat, raw","LOCHE, WILD, MEAT, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,loche,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Loche, wild, liver, raw","LOCHE, WILD, LIVER, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30002000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,loche,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Loche, wild, skin, raw","LOCHE, WILD, SKIN, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,pike,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Pike, wild, meat, raw","PIKE, WILD, MEAT, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,trout,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Trout, wild, meat, raw","TROUT, WILD, MEAT, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,"canada, northwest territories, sahtú (hareskin), dene/metis (communities of fort good hope and colville lake)",,,whitefish,,,,,"fish & shellfish, finfish, july/aug 1988 (summer); nov/dec 1988 (winter); may/june 1990 (spring)","Whitefish, wild, meat, raw","WHITEFISH, WILD, MEAT, RAW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
